,SHOT
43751,1120731002
43752,1120731003
43753,1120731004
43754,1120731005
43755,1120731006
43756,1120731007
43757,1120731008
43758,1120731009
43759,1120731010
43760,1120731011
43761,1120731012
43762,1120731013
43763,1120731014
43764,1120731015
43766,1120731017
43767,1120731018
43768,1120731019
43769,1120731020
43770,1120731021
43771,1120731022
43772,1120731023
43773,1120731024
43774,1120731025
43775,1120731026
43776,1120731027
43777,1120731028
43778,1120801001
43779,1120801002
43780,1120801003
43781,1120801004
43782,1120801005
43783,1120801006
43784,1120801007
43785,1120801008
43786,1120801009
43787,1120801010
43788,1120801011
43789,1120801012
43790,1120801013
43791,1120801014
43792,1120801015
43793,1120801016
43794,1120801017
43795,1120801018
43796,1120801019
43797,1120801020
43798,1120801021
43799,1120801022
43800,1120801023
43801,1120801024
43802,1120801025
43803,1120801026
43804,1120801027
43806,1120801029
43807,1120801030
43808,1120801031
43810,1120801033
43816,1120802004
43817,1120802005
43818,1120802006
43819,1120802007
43820,1120802008
43821,1120802009
43822,1120802010
43823,1120802011
43824,1120802012
43825,1120802013
43826,1120802014
43827,1120802015
43828,1120802016
43829,1120802017
43830,1120802018
43831,1120802019
43832,1120802020
43833,1120802021
43834,1120802022
43835,1120802023
43836,1120802024
43837,1120802025
43838,1120802026
43839,1120802027
43840,1120802028
43841,1120802029
43842,1120802030
43844,1120803002
43845,1120803003
43846,1120803004
43847,1120803005
43848,1120803006
43849,1120803007
43850,1120803008
43851,1120803009
43852,1120803010
43853,1120803011
43854,1120803012
43855,1120803013
43856,1120803014
43857,1120803015
43861,1120807002
43862,1120807003
43863,1120807004
43864,1120807005
43865,1120807006
43866,1120807007
43867,1120807008
43868,1120807009
43869,1120807010
43870,1120807011
43871,1120807012
43872,1120807013
43873,1120807014
43874,1120807015
43875,1120807016
43876,1120807017
43877,1120807018
43878,1120807019
43880,1120807021
43881,1120807022
43882,1120807023
43883,1120807024
43884,1120807025
43885,1120807026
43886,1120807027
43887,1120807028
43888,1120807029
43889,1120807030
43890,1120807031
43891,1120807032
43892,1120807033
43893,1120808001
43894,1120808002
43895,1120808003
43896,1120808004
43897,1120808005
43898,1120808006
43899,1120808007
43900,1120808008
43901,1120808009
43902,1120808010
43903,1120808011
43904,1120808012
43905,1120808013
43906,1120808014
43907,1120808015
43908,1120808016
43909,1120808017
43910,1120808018
43911,1120808019
43912,1120808020
43913,1120808021
43914,1120808022
43915,1120808023
43916,1120808024
43917,1120808025
43918,1120808026
43919,1120808027
43920,1120808028
43921,1120808029
43922,1120808030
43923,1120808031
43924,1120808032
43925,1120808033
43926,1120808034
43927,1120809001
43928,1120809002
43929,1120809003
43930,1120809004
43931,1120809005
43932,1120809006
43933,1120809007
43934,1120809008
43935,1120809009
43936,1120809010
43937,1120809011
43938,1120809012
43939,1120809013
43940,1120809014
43941,1120809015
43942,1120809016
43943,1120809017
43944,1120809018
43945,1120809019
43946,1120809020
43947,1120809021
43948,1120809022
43950,1120809024
43951,1120809025
43952,1120809026
43953,1120809027
43954,1120809028
43955,1120809029
43956,1120809030
43957,1120809031
43958,1120810001
43959,1120810002
43960,1120810003
43961,1120810004
43962,1120810005
43963,1120810006
43964,1120810007
43965,1120810008
43966,1120810009
43967,1120810010
43968,1120810011
43969,1120810012
43970,1120810013
43971,1120810014
43972,1120810015
43973,1120810016
43974,1120810017
43975,1120810018
43976,1120810019
43977,1120810020
43978,1120810021
43979,1120810022
43980,1120810023
43981,1120810024
43982,1120810025
43983,1120810026
43984,1120810027
43985,1120810028
43986,1120810029
43987,1120810030
43988,1120810031
43989,1120810032
43991,1120814002
43992,1120814003
43993,1120814004
43994,1120814005
43995,1120814006
43996,1120814007
43997,1120814008
43998,1120814009
43999,1120814010
44000,1120814011
44002,1120814013
44003,1120814014
44004,1120814015
44005,1120814016
44006,1120814017
44007,1120814018
44008,1120814019
44009,1120814020
44010,1120814021
44011,1120814022
44012,1120814023
44013,1120814024
44014,1120814025
44015,1120814026
44016,1120814027
44017,1120814028
44018,1120814029
44019,1120814030
44020,1120814031
44021,1120814032
44022,1120815001
44023,1120815002
44024,1120815003
44025,1120815004
44026,1120815005
44027,1120815006
44028,1120815007
44029,1120815008
44030,1120815009
44031,1120815010
44032,1120815011
44033,1120815012
44034,1120815013
44035,1120815014
44036,1120815015
44037,1120815016
44038,1120815017
44039,1120815018
44040,1120815019
44041,1120815020
44042,1120815021
44043,1120815022
44044,1120815023
44045,1120815024
44046,1120815025
44047,1120815026
44048,1120815027
44049,1120815028
44050,1120815029
44051,1120815030
44052,1120815031
44053,1120815032
44054,1120815033
44055,1120815034
44056,1120816001
44057,1120816002
44058,1120816003
44059,1120816004
44060,1120816005
44061,1120816006
44062,1120816007
44063,1120816008
44064,1120816009
44065,1120816010
44066,1120816011
44067,1120816012
44068,1120816013
44069,1120816014
44070,1120816015
44071,1120816016
44072,1120816017
44073,1120816018
44074,1120816019
44075,1120816020
44076,1120816021
44077,1120816022
44078,1120816023
44079,1120816024
44098,1120820020
44099,1120820021
44100,1120820022
44101,1120820023
44102,1120820024
44103,1120820025
44104,1120820026
44105,1120820027
44106,1120820028
44107,1120820029
44108,1120820030
44109,1120821002
44110,1120821003
44111,1120821004
44112,1120821005
44113,1120821006
44114,1120821007
44115,1120821008
44116,1120821009
44117,1120821010
44118,1120821011
44119,1120821012
44120,1120821013
44121,1120821014
44122,1120821015
44123,1120821016
44124,1120821017
44125,1120821018
44126,1120821019
44127,1120821020
44128,1120821021
44129,1120821022
44130,1120821023
44131,1120821024
44132,1120821025
44133,1120821026
44134,1120821027
44135,1120821028
44136,1120821029
44137,1120821030
44138,1120821031
44139,1120821032
44140,1120822001
44141,1120822002
44142,1120822003
44143,1120822004
44144,1120822005
44145,1120822006
44146,1120822007
44147,1120822008
44148,1120822009
44149,1120822010
44150,1120822011
44151,1120822012
44152,1120822013
44153,1120822014
44154,1120822015
44155,1120822016
44156,1120822017
44157,1120822018
44158,1120822019
44159,1120822020
44160,1120822021
44161,1120822022
44162,1120822023
44163,1120822024
44164,1120822025
44165,1120822026
44166,1120822027
44167,1120822028
44168,1120822029
44169,1120822030
44170,1120824001
44173,1120824004
44174,1120824005
44175,1120824006
44176,1120824007
44177,1120824008
44178,1120824009
44179,1120824010
44180,1120824011
44181,1120824012
44182,1120824013
44183,1120824014
44184,1120824015
44185,1120824016
44186,1120824017
44187,1120824018
44188,1120824019
44189,1120824020
44190,1120824021
44191,1120824022
44192,1120824023
44193,1120824024
44195,1120824026
44196,1120824027
44205,1120828002
44206,1120828003
44207,1120828004
44208,1120828005
44209,1120828006
44210,1120828007
44211,1120828008
44212,1120828009
44214,1120828011
44215,1120828012
44216,1120828013
44217,1120828014
44218,1120828015
44219,1120828016
44220,1120828017
44221,1120828018
44222,1120828019
44223,1120828020
44224,1120828021
44225,1120828022
44226,1120828023
44227,1120828024
44228,1120828025
44229,1120828026
44230,1120828027
44232,1120828029
44233,1120828030
44234,1120828031
44235,1120828032
44236,1120828033
44237,1120828034
44238,1120828035
44239,1120829001
44240,1120829002
44241,1120829003
44242,1120829004
44243,1120829005
44244,1120829006
44245,1120829007
44246,1120829008
44247,1120829009
44248,1120829010
44249,1120829011
44250,1120829012
44251,1120829013
44252,1120829014
44253,1120829015
44254,1120829016
44255,1120829017
44256,1120829018
44257,1120829019
44258,1120829020
44259,1120829021
44260,1120829022
44261,1120829023
44262,1120829024
44263,1120829025
44264,1120829026
44265,1120830001
44266,1120830002
44267,1120830003
44268,1120830004
44269,1120830005
44271,1120830007
44272,1120830008
44273,1120830009
44274,1120830010
44275,1120830011
44276,1120830012
44277,1120830013
44278,1120830014
44279,1120830015
44280,1120830016
44281,1120830017
44282,1120830018
44283,1120830019
44284,1120830020
44285,1120830021
44286,1120830022
44287,1120830023
44288,1120830024
44289,1120830025
44290,1120830026
44291,1120830027
44292,1120830028
44293,1120830029
44294,1120830030
44295,1120830031
44296,1120830032
44297,1120831001
44298,1120831002
44299,1120831003
44300,1120831004
44301,1120831005
44302,1120831006
44303,1120831007
44304,1120831008
44305,1120831009
44306,1120831010
44307,1120831011
44308,1120831012
44310,1120831014
44311,1120831015
44312,1120831016
44313,1120831017
44314,1120831018
44315,1120831019
44316,1120831020
44317,1120831021
44318,1120831022
44319,1120831023
44320,1120831024
44321,1120831025
44322,1120831026
44323,1120831027
44324,1120831028
44325,1120831029
44326,1120831030
44327,1120831031
44328,1120831032
44330,1120904002
44331,1120904003
44332,1120904004
44333,1120904005
44334,1120904006
44335,1120904007
44336,1120904008
44337,1120904009
44338,1120904010
44339,1120904011
44340,1120904012
44341,1120904013
44342,1120904014
44343,1120904015
44344,1120904016
44345,1120904017
44346,1120904018
44347,1120904019
44348,1120904020
44349,1120904021
44350,1120904022
44351,1120904023
44352,1120904024
44353,1120904025
44354,1120904026
44355,1120904027
44356,1120904028
44358,1120905002
44359,1120905003
44360,1120905004
44361,1120905005
44362,1120905006
44363,1120905007
44364,1120905008
44365,1120905009
44366,1120905010
44367,1120905011
44368,1120905012
44369,1120905013
44370,1120905014
44373,1120905017
44374,1120905018
44375,1120905019
44376,1120905020
44377,1120905021
44379,1120906002
44380,1120906003
44381,1120906004
44382,1120906005
44383,1120906006
44384,1120906007
44385,1120906008
44386,1120906009
44387,1120906010
44388,1120906011
44389,1120906012
44390,1120906013
44391,1120906014
44392,1120906015
44393,1120906016
44394,1120906017
44395,1120906018
44396,1120906019
44397,1120906020
44398,1120906021
44399,1120906022
44400,1120906023
44401,1120906024
44402,1120906025
44403,1120906026
44404,1120906027
44405,1120906028
44406,1120906029
44407,1120906030
44408,1120907001
44409,1120907002
44410,1120907003
44411,1120907004
44412,1120907005
44413,1120907006
44414,1120907007
44415,1120907008
44416,1120907009
44417,1120907010
44418,1120907011
44419,1120907012
44420,1120907013
44421,1120907014
44422,1120907015
44423,1120907016
44424,1120907017
44425,1120907018
44426,1120907019
44427,1120907020
44428,1120907021
44429,1120907022
44430,1120907023
44431,1120907024
44432,1120907025
44433,1120907026
44434,1120907027
44435,1120907028
44436,1120907029
44437,1120907030
44438,1120907031
44439,1120907032
44440,1120907033
44441,1120907034
44442,1120907035
44443,1120907036
44444,1120907037
44451,1120911002
44452,1120911003
44453,1120911004
44454,1120911005
44455,1120911006
44456,1120911007
44457,1120911008
44458,1120911009
44459,1120911010
44460,1120911011
44461,1120911012
44462,1120911013
44463,1120911014
44464,1120911015
44465,1120911016
44466,1120911017
44467,1120911018
44468,1120911019
44469,1120911020
44470,1120911021
44472,1120912002
44473,1120912003
44474,1120912004
44475,1120912005
44476,1120912006
44477,1120912007
44478,1120912008
44479,1120912009
44480,1120912010
44481,1120912011
44482,1120912012
44483,1120912013
44484,1120912014
44485,1120912015
44486,1120912016
44487,1120912017
44488,1120912018
44489,1120912019
44490,1120912020
44491,1120912021
44492,1120912022
44493,1120912023
44494,1120912024
44495,1120912025
44496,1120912026
44497,1120912027
44498,1120912028
44502,1120913010
44503,1120913011
44504,1120913012
44505,1120913013
44506,1120913014
44507,1120913015
44508,1120913016
44509,1120913017
44510,1120913018
44511,1120913019
44512,1120913020
44513,1120913021
44514,1120913022
44515,1120913023
44517,1120913025
44518,1120913026
44519,1120913027
44520,1120913028
44521,1120913029
44522,1120913030
44523,1120913031
44524,1120913032
44525,1120913033
44526,1120913034
44527,1120913035
44528,1120913036
44529,1120913037
44531,1120914002
44532,1120914003
44533,1120914004
44534,1120914005
44535,1120914006
44536,1120914007
44537,1120914008
44538,1120914009
44539,1120914010
44540,1120914011
44541,1120914012
44542,1120914013
44543,1120914014
44544,1120914015
44545,1120914016
44546,1120914017
44547,1120914018
44548,1120914019
44549,1120914020
44550,1120914021
44551,1120914022
44552,1120914023
44553,1120914024
44554,1120914025
44555,1120914026
44556,1120914027
44557,1120914028
44558,1120914029
44559,1120914030
44560,1120914031
44561,1120914032
44562,1120914033
44563,1120914034
44564,1120914035
44565,1120914036
44566,1120914037
44568,1120917002
